fecha_iv,tc_iv
2019-10-16,19.2190
2019-10-17,19.2000
2019-10-18,19.1550
2019-10-21,19.1164
2019-10-22,19.1337
2019-10-23,19.1322
2019-10-24,19.1295
2019-10-25,19.1026
2019-10-28,19.0850
2019-10-29,19.1255
2019-10-30,19.0958
2019-10-31,19.1618
2019-11-01,19.1736
2019-11-04,19.1388
2019-11-05,19.1925
2019-11-06,19.1790
2019-11-07,19.1413
2019-11-08,19.1227
2019-11-11,19.1085
2019-11-12,19.2162
2019-11-13,19.3371
2019-11-14,19.3397
2019-11-15,19.2503
2019-11-19,19.3318
2019-11-20,19.4055
2019-11-21,19.4255
2019-11-22,19.3840
2019-11-25,19.4066
2019-11-26,19.4822
2019-11-27,19.5185
2019-11-28,19.4918
2019-11-29,19.5190
2019-12-02,19.5488
2019-12-03,19.5710
2019-12-04,19.4944
2019-12-05,19.4048
2019-12-06,19.3440
2019-12-09,19.2658
2019-12-10,19.2472
2019-12-11,19.1913
2019-12-13,19.0320
2019-12-16,18.9856
2019-12-17,18.9359
2019-12-18,18.9525
2019-12-19,18.9433
2019-12-20,18.9320
2019-12-23,18.9500
2019-12-24,18.9725
2019-12-26,18.9595
2019-12-27,18.8891
2019-12-30,18.8835
2019-12-31,18.9325
2020-01-02,18.8860
2020-01-03,18.8830
2020-01-06,18.8785
2020-01-07,18.8730
2020-01-08,18.8618
2020-01-09,18.8285
2020-01-10,18.8170
2020-01-13,18.7946
2020-01-14,18.7930
2020-01-15,18.7868
2020-01-16,18.7859
2020-01-17,18.7223
2020-01-20,18.6611
2020-01-21,18.7209
2020-01-22,18.7321
2020-01-23,18.7325
2020-01-24,18.7765
2020-01-27,18.8736
2020-01-28,18.8192
2020-01-29,18.7123
2020-01-30,18.7408
2020-01-31,18.8127
2020-02-04,18.7423
2020-02-05,18.6360
2020-02-06,18.6297
2020-02-07,18.7156
2020-02-10,18.7391
2020-02-11,18.6786
2020-02-12,18.6375
2020-02-13,18.6118
2020-02-14,18.5692
2020-02-17,18.5475
2020-02-18,18.5739
2020-02-19,18.5779
2020-02-20,18.6987
2020-02-21,18.8688
2020-02-24,18.9900
2020-02-25,19.0800
2020-02-26,19.1825
2020-02-27,19.4010
2020-02-28,19.5660
2020-03-02,19.6335
2020-03-03,19.4310
2020-03-04,19.4970
2020-03-05,19.6943
2020-03-06,19.9797
2020-03-09,20.6928
2020-03-10,20.7973
2020-03-11,21.1028
2020-03-12,21.6541
2020-03-13,21.9325
2020-03-17,22.9161
2020-03-18,23.3233
2020-03-19,23.8779
2020-03-20,24.2248
2020-03-23,24.8928
2020-03-24,25.1016
2020-03-25,24.3958
2020-03-26,23.4455
2020-03-27,23.1430
2020-03-30,23.7633
2020-03-31,23.7615
2020-04-01,23.9795
2020-04-02,24.2323
2020-04-03,24.6193
2020-04-06,24.8608
2020-04-07,24.4716
2020-04-08,24.1620
2020-04-13,23.4788
2020-04-14,23.5241
2020-04-15,23.6918
2020-04-16,24.0121
2020-04-17,23.8674
2020-04-20,23.9610
2020-04-21,24.2213
2020-04-22,24.4432
2020-04-23,24.6553
2020-04-24,24.8958
2020-04-27,24.8494
2020-04-28,24.4935
2020-04-29,24.0180
2020-04-30,23.9555
2020-05-04,24.4018
2020-05-05,24.0365
2020-05-06,24.1930
2020-05-07,24.2230
2020-05-08,23.8618
2020-05-11,23.8135
2020-05-12,24.1623
2020-05-13,24.2820
2020-05-14,24.0385
2020-05-15,23.9034
2020-05-18,23.8825
2020-05-19,23.7203
2020-05-20,23.4405
2020-05-21,23.0322
2020-05-22,22.7987
2020-05-25,22.6360
2020-05-26,22.3745
2020-05-27,22.2518
2020-05-28,22.2612
2020-05-29,22.1967
2020-06-01,22.1566
