fecha_in,tc_in,fecha_bx,tc_bx
22/09/2015,16.7762,22/09/2015,16.8713
23/09/2015,17.0014,23/09/2015,17.0453
24/09/2015,16.9921,24/09/2015,17.1149
25/09/2015,16.9244,25/09/2015,16.9595
28/09/2015,17.0180,28/09/2015,17.0073
29/09/2015,17.0489,29/09/2015,17.0771
30/09/2015,16.9728,30/09/2015,16.9053
01/10/2015,16.9218,01/10/2015,16.8566
02/10/2015,16.8404,02/10/2015,16.8162
05/10/2015,16.7849,05/10/2015,16.6941
06/10/2015,16.7201,06/10/2015,16.6878
07/10/2015,16.6532,07/10/2015,16.5762
08/10/2015,16.5573,08/10/2015,16.5464
09/10/2015,16.4468,09/10/2015,16.4180
12/10/2015,16.4432,12/10/2015,16.4219
13/10/2015,16.5616,13/10/2015,16.5848
14/10/2015,16.5661,14/10/2015,16.5804
15/10/2015,16.4263,15/10/2015,16.4250
16/10/2015,16.4053,16/10/2015,16.3959
19/10/2015,16.4538,19/10/2015,16.4899
20/10/2015,16.5277,20/10/2015,16.5618
21/10/2015,16.6029,21/10/2015,16.6600
22/10/2015,16.5681,22/10/2015,16.5284
23/10/2015,16.5359,23/10/2015,16.5138
26/10/2015,16.5593,26/10/2015,16.4998
27/10/2015,16.5390,27/10/2015,16.5545
28/10/2015,16.5925,28/10/2015,16.4503
29/10/2015,16.6349,29/10/2015,16.6219
30/10/2015,16.5690,30/10/2015,16.5244
03/11/2015,16.4185,03/11/2015,16.4196
04/11/2015,16.4706,04/11/2015,16.5147
05/11/2015,16.5684,05/11/2015,16.5959
06/11/2015,16.7053,06/11/2015,16.8382
09/11/2015,16.8007,09/11/2015,16.8700
10/11/2015,16.7633,10/11/2015,16.7658
11/11/2015,16.7412,11/11/2015,16.7173
12/11/2015,16.7345,12/11/2015,16.7406
13/11/2015,16.7091,13/11/2015,16.7395
17/11/2015,16.7462,17/11/2015,16.7570
18/11/2015,16.7291,18/11/2015,16.7636
19/11/2015,16.6798,19/11/2015,16.5748
20/11/2015,16.5759,20/11/2015,16.5120
23/11/2015,16.5362,23/11/2015,16.5306
24/11/2015,16.5423,24/11/2015,16.4705
25/11/2015,16.5206,25/11/2015,16.5548
26/11/2015,16.5307,26/11/2015,16.5492
27/11/2015,16.5927,27/11/2015,16.5784
30/11/2015,16.6024,30/11/2015,16.5856
01/12/2015,16.5470,01/12/2015,16.5104
02/12/2015,16.5476,02/12/2015,16.5933
03/12/2015,16.6396,03/12/2015,16.7095
04/12/2015,16.6845,04/12/2015,16.6757
07/12/2015,16.7737,07/12/2015,16.9044
08/12/2015,16.9595,08/12/2015,17.0164
09/12/2015,17.0455,09/12/2015,17.0160
10/12/2015,17.1329,10/12/2015,17.0750
11/12/2015,17.2918,11/12/2015,17.3592
14/12/2015,17.3163,14/12/2015,17.3776
15/12/2015,17.2134,15/12/2015,17.1529
16/12/2015,17.0515,16/12/2015,17.1360
17/12/2015,17.0185,17/12/2015,17.1000
18/12/2015,17.0958,18/12/2015,17.0139
21/12/2015,17.1453,21/12/2015,17.1034
22/12/2015,17.1715,22/12/2015,17.1847
23/12/2015,17.2086,23/12/2015,17.1953
24/12/2015,17.2231,24/12/2015,17.2760
28/12/2015,17.2373,28/12/2015,17.2710
29/12/2015,17.2481,29/12/2015,17.2065
30/12/2015,17.3144,30/12/2015,17.3398
31/12/2015,17.2823,31/12/2015,17.2487
04/01/2016,17.2609,04/01/2016,17.3529
05/01/2016,17.3204,05/01/2016,17.3456
06/01/2016,17.4450,06/01/2016,17.4411
07/01/2016,17.6960,07/01/2016,17.6568
08/01/2016,17.8942,08/01/2016,17.9283
11/01/2016,17.9052,11/01/2016,17.9304
12/01/2016,17.8900,12/01/2016,17.9119
13/01/2016,17.9250,13/01/2016,17.8500
14/01/2016,17.9176,14/01/2016,17.9121
15/01/2016,18.0714,15/01/2016,18.2108
18/01/2016,18.2395,18/01/2016,18.2327
19/01/2016,18.2403,19/01/2016,18.1947
20/01/2016,18.3982,20/01/2016,18.6080
21/01/2016,18.6250,21/01/2016,18.5084
22/01/2016,18.5802,22/01/2016,18.4280
25/01/2016,18.5229,25/01/2016,18.5352
26/01/2016,18.5360,26/01/2016,18.4715
27/01/2016,18.4690,27/01/2016,18.4530
28/01/2016,18.4000,28/01/2016,18.2906
29/01/2016,18.2246,29/01/2016,18.1935
02/02/2016,18.3577,02/02/2016,18.4902
03/02/2016,18.3247,03/02/2016,18.4537
04/02/2016,18.2263,04/02/2016,18.1891
05/02/2016,18.3599,05/02/2016,18.3748
08/02/2016,18.5572,08/02/2016,18.6959
09/02/2016,18.7379,09/02/2016,18.7818
10/02/2016,18.8700,10/02/2016,18.8089
11/02/2016,19.0464,11/02/2016,19.1754
12/02/2016,19.0300,12/02/2016,19.0392
15/02/2016,18.8773,15/02/2016,18.8471
16/02/2016,18.8550,16/02/2016,18.8148
17/02/2016,18.6225,17/02/2016,18.3895
18/02/2016,18.3288,18/02/2016,18.1439
19/02/2016,18.2571,19/02/2016,18.2762
22/02/2016,18.1544,22/02/2016,18.0568
23/02/2016,18.1433,23/02/2016,18.1948
24/02/2016,18.2166,24/02/2016,18.2893
25/02/2016,18.1681,25/02/2016,18.1680
26/02/2016,18.2032,26/02/2016,18.1706
29/02/2016,18.2100,29/02/2016,18.1020
01/03/2016,18.0280,01/03/2016,17.9432
02/03/2016,17.8695,02/03/2016,17.8561
03/03/2016,17.8701,03/03/2016,17.8971
04/03/2016,17.8428,04/03/2016,17.7723
07/03/2016,17.7595,07/03/2016,17.7526
08/03/2016,17.8370,08/03/2016,17.9044
09/03/2016,17.8467,09/03/2016,17.7523
10/03/2016,17.7861,10/03/2016,17.8601
11/03/2016,17.7514,11/03/2016,17.7002
14/03/2016,17.7177,14/03/2016,17.7691
15/03/2016,17.8178,15/03/2016,17.9260
16/03/2016,17.7466,16/03/2016,17.9308
17/03/2016,17.4622,17/03/2016,17.4034
18/03/2016,17.3519,18/03/2016,17.2995
22/03/2016,17.3733,22/03/2016,17.3361
23/03/2016,17.4662,23/03/2016,17.5273
28/03/2016,17.5019,28/03/2016,17.4610
29/03/2016,17.3848,29/03/2016,17.4015
30/03/2016,17.2899,30/03/2016,17.2509
31/03/2016,17.2550,31/03/2016,17.2370
01/04/2016,17.3096,01/04/2016,17.3338
04/04/2016,17.4112,04/04/2016,17.4484
05/04/2016,17.5842,05/04/2016,17.7252
06/04/2016,17.6727,06/04/2016,17.7286
07/04/2016,17.7626,07/04/2016,17.8930
08/04/2016,17.8307,08/04/2016,17.7391
11/04/2016,17.7132,11/04/2016,17.6452
12/04/2016,17.5634,12/04/2016,17.5719
13/04/2016,17.4553,13/04/2016,17.4900
14/04/2016,17.4386,14/04/2016,17.3880
15/04/2016,17.5043,15/04/2016,17.5669
18/04/2016,17.4895,18/04/2016,17.4598
19/04/2016,17.3742,19/04/2016,17.2825
20/04/2016,17.2895,20/04/2016,17.3078
21/04/2016,17.3738,21/04/2016,17.4202
22/04/2016,17.4749,22/04/2016,17.4359
25/04/2016,17.4929,25/04/2016,17.5866
26/04/2016,17.4636,26/04/2016,17.4298
27/04/2016,17.3524,27/04/2016,17.3993
28/04/2016,17.2985,28/04/2016,17.2125
29/04/2016,17.2236,29/04/2016,17.1767
02/05/2016,17.1902,02/05/2016,17.2279
03/05/2016,17.4057,03/05/2016,17.5234
04/05/2016,17.7184,04/05/2016,17.7358
05/05/2016,17.8430,05/05/2016,17.7866
06/05/2016,17.8877,06/05/2016,17.9204
09/05/2016,18.0353,09/05/2016,18.1033
10/05/2016,18.0977,10/05/2016,18.0205
11/05/2016,17.9881,11/05/2016,17.9549
12/05/2016,17.9818,12/05/2016,17.9915
13/05/2016,18.0732,13/05/2016,18.1562
16/05/2016,18.2480,16/05/2016,18.1795
17/05/2016,18.2850,17/05/2016,18.3217
18/05/2016,18.3534,18/05/2016,18.3761
19/05/2016,18.4318,19/05/2016,18.5465
20/05/2016,18.3820,20/05/2016,18.3826
23/05/2016,18.4313,23/05/2016,18.4444
24/05/2016,18.5023,24/05/2016,18.4694
25/05/2016,18.4848,25/05/2016,18.4520
26/05/2016,18.4731,26/05/2016,18.4572
27/05/2016,18.4604,27/05/2016,18.4527
30/05/2016,18.4709,30/05/2016,18.4777
31/05/2016,18.4725,31/05/2016,18.4118
01/06/2016,18.4924,01/06/2016,18.5299
02/06/2016,18.5999,02/06/2016,18.6097
03/06/2016,18.6383,03/06/2016,18.6283
06/06/2016,18.6361,06/06/2016,18.5889
07/06/2016,18.5104,07/06/2016,18.5067
08/06/2016,18.2391,08/06/2016,18.1491
09/06/2016,18.1825,09/06/2016,18.2742
10/06/2016,18.4383,10/06/2016,18.5046
13/06/2016,18.7363,13/06/2016,18.7915
14/06/2016,18.8847,14/06/2016,18.9814
15/06/2016,18.9197,15/06/2016,18.8672
16/06/2016,18.9255,16/06/2016,18.9968
17/06/2016,18.8908,17/06/2016,18.8527
20/06/2016,18.7474,20/06/2016,18.6559
21/06/2016,18.6440,21/06/2016,18.6444
22/06/2016,18.5625,22/06/2016,18.5325
23/06/2016,18.3593,23/06/2016,18.3207
24/06/2016,18.5820,24/06/2016,18.8716
27/06/2016,19.0585,27/06/2016,19.1283
28/06/2016,19.0029,28/06/2016,18.9113
29/06/2016,18.6585,29/06/2016,18.5550
30/06/2016,18.3879,30/06/2016,18.4646
01/07/2016,18.3163,01/07/2016,18.3090
04/07/2016,18.3889,04/07/2016,18.3858
05/07/2016,18.6215,05/07/2016,18.7536
06/07/2016,18.7788,06/07/2016,18.8161
07/07/2016,18.7844,07/07/2016,18.8607
08/07/2016,18.6662,08/07/2016,18.5991
11/07/2016,18.4844,11/07/2016,18.4597
12/07/2016,18.4040,12/07/2016,18.3006
13/07/2016,18.3535,13/07/2016,18.3937
14/07/2016,18.3620,14/07/2016,18.3061
15/07/2016,18.4874,15/07/2016,18.4920
18/07/2016,18.4718,18/07/2016,18.4879
19/07/2016,18.4399,19/07/2016,18.5719
20/07/2016,18.5888,20/07/2016,18.5729
21/07/2016,18.6253,21/07/2016,18.6022
22/07/2016,18.5578,22/07/2016,18.6089
25/07/2016,18.6590,25/07/2016,18.7569
26/07/2016,18.7758,26/07/2016,18.8114
27/07/2016,18.8028,27/07/2016,18.8602
28/07/2016,18.8565,28/07/2016,18.8979
29/07/2016,18.8230,29/07/2016,18.7837
01/08/2016,18.8084,01/08/2016,18.8504
02/08/2016,18.9015,02/08/2016,18.8966
03/08/2016,18.9123,03/08/2016,18.9117
04/08/2016,18.8972,04/08/2016,18.8612
05/08/2016,18.8330,05/08/2016,18.8691
08/08/2016,18.6595,08/08/2016,18.5716
09/08/2016,18.4971,09/08/2016,18.3842
10/08/2016,18.4242,10/08/2016,18.3479
11/08/2016,18.3242,11/08/2016,18.2678
12/08/2016,18.2477,12/08/2016,18.2455
15/08/2016,18.1586,15/08/2016,18.0363
16/08/2016,18.0680,16/08/2016,17.9869
17/08/2016,18.1027,17/08/2016,18.2598
18/08/2016,18.1620,18/08/2016,18.0832
19/08/2016,18.2032,19/08/2016,18.2674
22/08/2016,18.2675,22/08/2016,18.3023
23/08/2016,18.4297,23/08/2016,18.3202
24/08/2016,18.5099,24/08/2016,18.4971
25/08/2016,18.4146,25/08/2016,18.4460
26/08/2016,18.4815,26/08/2016,18.2830
29/08/2016,18.5966,29/08/2016,18.5773
30/08/2016,18.7174,30/08/2016,18.7953
31/08/2016,18.7969,31/08/2016,18.8611
01/09/2016,18.7675,01/09/2016,18.8523
02/09/2016,18.6675,02/09/2016,18.6589
05/09/2016,18.5648,05/09/2016,18.5581
06/09/2016,18.4210,06/09/2016,18.3524
07/09/2016,18.3275,07/09/2016,18.3689
08/09/2016,18.5294,08/09/2016,18.5427
09/09/2016,18.7883,09/09/2016,18.8451
12/09/2016,18.8478,12/09/2016,19.0646
13/09/2016,18.9495,13/09/2016,19.1520
14/09/2016,19.1755,14/09/2016,19.2275
15/09/2016,19.3114,15/09/2016,19.2514
19/09/2016,19.6513,19/09/2016,19.6097
20/09/2016,19.7517,20/09/2016,19.7770
21/09/2016,19.7775,21/09/2016,19.8394
22/09/2016,19.6775,22/09/2016,19.5965
23/09/2016,19.7064,23/09/2016,19.7211
26/09/2016,19.8275,26/09/2016,19.8322
27/09/2016,19.6325,27/09/2016,19.5044
28/09/2016,19.3800,28/09/2016,19.5002
29/09/2016,19.4475,29/09/2016,19.4086
30/09/2016,19.4575,30/09/2016,19.3776
03/10/2016,19.3256,03/10/2016,19.3211
04/10/2016,19.3065,04/10/2016,19.2138
05/10/2016,19.2680,05/10/2016,19.2554
06/10/2016,19.2238,06/10/2016,19.2433
07/10/2016,19.2672,07/10/2016,19.2994
10/10/2016,18.9625,10/10/2016,18.8786
11/10/2016,18.9170,11/10/2016,18.9531
12/10/2016,18.9100,12/10/2016,18.9622
13/10/2016,18.9209,13/10/2016,19.0399
14/10/2016,18.9685,14/10/2016,19.0046
17/10/2016,18.9245,17/10/2016,18.8723
18/10/2016,18.7328,18/10/2016,18.6726
19/10/2016,18.5615,19/10/2016,18.5894
20/10/2016,18.5700,20/10/2016,18.5945
21/10/2016,18.6022,21/10/2016,18.6481
24/10/2016,18.5799,24/10/2016,18.5658
25/10/2016,18.5414,25/10/2016,18.5147
26/10/2016,18.6095,26/10/2016,18.6485
27/10/2016,18.7675,27/10/2016,18.8443
28/10/2016,18.9070,28/10/2016,18.7304
31/10/2016,18.9095,31/10/2016,18.8887
01/11/2016,19.0275,01/11/2016,19.1306
03/11/2016,19.2710,03/11/2016,19.2014
04/11/2016,19.0990,04/11/2016,19.0792
07/11/2016,18.6493,07/11/2016,18.6192
08/11/2016,18.4540,08/11/2016,18.5089
09/11/2016,19.0773,09/11/2016,19.9250
10/11/2016,20.2215,10/11/2016,20.4812
11/11/2016,20.6633,11/11/2016,21.0511
14/11/2016,20.6625,14/11/2016,20.8729
15/11/2016,20.4942,15/11/2016,20.3490
16/11/2016,20.2404,16/11/2016,20.2884
17/11/2016,20.3155,17/11/2016,20.1898
18/11/2016,20.5325,18/11/2016,20.4193
22/11/2016,20.5143,22/11/2016,20.5205
23/11/2016,20.6195,23/11/2016,20.6901
24/11/2016,20.6958,24/11/2016,20.7051
25/11/2016,20.7235,25/11/2016,20.6475
28/11/2016,20.6460,28/11/2016,20.5521
29/11/2016,20.6325,29/11/2016,20.6225
30/11/2016,20.5945,30/11/2016,20.5155
01/12/2016,20.6705,01/12/2016,20.7488
02/12/2016,20.7063,02/12/2016,20.6149
05/12/2016,20.6070,05/12/2016,20.5927
06/12/2016,20.4940,06/12/2016,20.3863
07/12/2016,20.3645,07/12/2016,20.2967
08/12/2016,20.3210,08/12/2016,20.4162
09/12/2016,20.3507,09/12/2016,20.3305
13/12/2016,20.2501,13/12/2016,20.2567
14/12/2016,20.3755,14/12/2016,20.2226
15/12/2016,20.4028,15/12/2016,20.5973
16/12/2016,20.3858,16/12/2016,20.4280
19/12/2016,20.4153,19/12/2016,20.4098
20/12/2016,20.4299,20/12/2016,20.4300
21/12/2016,20.5114,21/12/2016,20.4921
22/12/2016,20.6561,22/12/2016,20.7179
23/12/2016,20.6873,23/12/2016,20.6271
26/12/2016,20.6181,26/12/2016,20.6445
27/12/2016,20.6839,27/12/2016,20.7052
28/12/2016,20.7571,28/12/2016,20.7314
29/12/2016,20.7471,29/12/2016,20.6640
30/12/2016,20.7334,30/12/2016,20.6194
02/01/2017,20.7124,02/01/2017,20.7323
03/01/2017,20.9215,03/01/2017,20.8520
04/01/2017,21.2752,04/01/2017,21.3799
05/01/2017,21.4321,05/01/2017,21.3661
06/01/2017,21.3294,06/01/2017,21.3144
09/01/2017,21.3158,09/01/2017,21.3219
10/01/2017,21.5918,10/01/2017,21.6168
11/01/2017,21.8310,11/01/2017,21.9076
12/01/2017,21.8230,12/01/2017,21.7204
13/01/2017,21.6325,13/01/2017,21.6330
16/01/2017,21.6293,16/01/2017,21.6643
17/01/2017,21.6200,17/01/2017,21.5738
18/01/2017,21.7212,18/01/2017,21.8514
19/01/2017,21.9405,19/01/2017,21.9044
20/01/2017,21.7773,20/01/2017,21.7002
23/01/2017,21.4790,23/01/2017,21.4512
24/01/2017,21.4590,24/01/2017,21.3692
25/01/2017,21.3045,25/01/2017,21.3439
26/01/2017,21.1448,26/01/2017,21.2024
27/01/2017,21.0580,27/01/2017,21.0212
30/01/2017,20.8298,30/01/2017,20.7588
31/01/2017,20.8055,31/01/2017,20.7908
01/02/2017,20.7713,01/02/2017,20.7752
02/02/2017,20.6277,02/02/2017,20.5757
03/02/2017,20.4716,03/02/2017,20.3439
07/02/2017,20.5954,07/02/2017,20.6370
08/02/2017,20.5519,08/02/2017,20.4994
09/02/2017,20.4153,09/02/2017,20.4163
10/02/2017,20.3510,10/02/2017,20.3535
13/02/2017,20.3058,13/02/2017,20.3280
14/02/2017,20.2679,14/02/2017,20.3507
15/02/2017,20.2675,15/02/2017,20.3254
16/02/2017,20.3293,16/02/2017,20.3325
17/02/2017,20.4145,17/02/2017,20.4526
20/02/2017,20.3983,20/02/2017,20.4059
21/02/2017,20.1924,21/02/2017,20.4489
22/02/2017,19.9577,22/02/2017,19.9127
23/02/2017,19.7855,23/02/2017,19.7011
24/02/2017,19.7884,24/02/2017,19.8335
27/02/2017,19.8900,27/02/2017,19.8322
28/02/2017,20.0080,28/02/2017,19.9957
01/03/2017,19.9593,01/03/2017,19.9007
02/03/2017,19.9050,02/03/2017,19.9373
03/03/2017,19.7585,03/03/2017,19.6147
06/03/2017,19.5630,06/03/2017,19.5538
07/03/2017,19.5579,07/03/2017,19.5210
08/03/2017,19.5833,08/03/2017,19.6007
09/03/2017,19.7560,09/03/2017,19.7974
10/03/2017,19.7230,10/03/2017,19.6279
13/03/2017,19.6057,13/03/2017,19.5803
14/03/2017,19.6431,14/03/2017,19.6543
15/03/2017,19.4410,15/03/2017,19.4493
16/03/2017,19.2419,16/03/2017,19.1730
17/03/2017,19.1715,17/03/2017,19.1170
21/03/2017,19.0537,21/03/2017,19.1070
22/03/2017,19.0608,22/03/2017,19.0837
23/03/2017,18.9764,23/03/2017,18.9877
24/03/2017,18.8435,24/03/2017,18.8528
27/03/2017,18.8259,27/03/2017,18.8661
28/03/2017,18.9589,28/03/2017,18.8853
29/03/2017,18.8703,29/03/2017,18.8092
30/03/2017,18.7138,30/03/2017,18.7079
31/03/2017,18.7228,31/03/2017,18.7955
03/04/2017,18.6898,03/04/2017,18.7320
04/04/2017,18.7495,04/04/2017,18.8334
05/04/2017,18.8220,05/04/2017,18.7192
06/04/2017,18.7815,06/04/2017,18.7696
07/04/2017,18.7072,07/04/2017,18.6560
10/04/2017,18.6654,10/04/2017,18.6923
11/04/2017,18.7297,11/04/2017,18.7646
12/04/2017,18.6648,12/04/2017,18.7528
17/04/2017,18.5102,17/04/2017,18.5582
18/04/2017,18.5430,18/04/2017,18.4863
19/04/2017,18.7200,19/04/2017,18.8374
20/04/2017,18.8160,20/04/2017,18.8187
21/04/2017,18.8033,21/04/2017,18.8413
24/04/2017,18.6738,24/04/2017,18.6521
25/04/2017,18.7950,25/04/2017,18.9225
26/04/2017,19.0188,26/04/2017,19.1119
27/04/2017,19.1064,27/04/2017,19.0670
28/04/2017,18.9198,28/04/2017,18.9594
02/05/2017,18.7472,02/05/2017,18.7731
03/05/2017,18.8173,03/05/2017,18.8031
04/05/2017,18.9538,04/05/2017,19.0019
05/05/2017,19.0288,05/05/2017,19.0137
08/05/2017,19.0973,08/05/2017,19.1164
09/05/2017,19.1913,09/05/2017,19.1364
10/05/2017,19.0925,10/05/2017,18.9587
11/05/2017,18.9240,11/05/2017,18.9039
12/05/2017,18.8244,12/05/2017,18.7594
15/05/2017,18.7343,15/05/2017,18.6700
16/05/2017,18.6698,16/05/2017,18.6183
17/05/2017,18.7112,17/05/2017,18.6761
18/05/2017,18.8071,18/05/2017,18.8898
19/05/2017,18.7671,19/05/2017,18.6859
22/05/2017,18.6861,22/05/2017,18.6633
23/05/2017,18.6533,23/05/2017,18.6150
24/05/2017,18.5398,24/05/2017,18.5689
25/05/2017,18.4755,25/05/2017,18.4185
26/05/2017,18.5133,26/05/2017,18.4849
29/05/2017,18.4892,29/05/2017,18.5121
30/05/2017,18.5913,30/05/2017,18.6643
31/05/2017,18.6560,31/05/2017,18.6909
01/06/2017,18.6302,01/06/2017,18.5941
02/06/2017,18.6615,02/06/2017,18.6204
05/06/2017,18.5286,05/06/2017,18.3819
06/06/2017,18.2920,06/06/2017,18.2762
07/06/2017,18.2325,07/06/2017,18.2278
08/06/2017,18.2124,08/06/2017,18.1946
09/06/2017,18.1890,09/06/2017,18.1939
12/06/2017,18.1401,12/06/2017,18.1802
13/06/2017,18.0952,13/06/2017,18.0725
14/06/2017,17.9819,14/06/2017,17.9343
15/06/2017,17.9805,15/06/2017,18.1154
16/06/2017,17.9764,16/06/2017,17.9321
19/06/2017,17.9376,19/06/2017,17.9519
20/06/2017,18.0746,20/06/2017,18.1167
21/06/2017,18.2107,21/06/2017,18.1570
22/06/2017,18.1773,22/06/2017,18.1270
23/06/2017,18.0562,23/06/2017,17.9900
26/06/2017,17.9387,26/06/2017,17.8775
27/06/2017,17.9261,27/06/2017,17.9862
28/06/2017,17.9213,28/06/2017,17.8973
29/06/2017,17.9453,29/06/2017,18.0279
30/06/2017,18.0866,30/06/2017,18.0626
03/07/2017,18.1788,03/07/2017,18.2064
04/07/2017,18.2105,04/07/2017,18.2036
05/07/2017,18.2504,05/07/2017,18.3556
06/07/2017,18.2857,06/07/2017,18.3227
07/07/2017,18.1772,07/07/2017,18.1394
10/07/2017,18.0211,10/07/2017,17.9751
11/07/2017,17.9319,11/07/2017,17.9482
12/07/2017,17.8408,12/07/2017,17.7708
13/07/2017,17.7259,13/07/2017,17.7422
14/07/2017,17.6210,14/07/2017,17.5613
17/07/2017,17.5693,17/07/2017,17.5836
18/07/2017,17.5345,18/07/2017,17.5134
19/07/2017,17.5148,19/07/2017,17.4937
20/07/2017,17.5238,20/07/2017,17.5260
21/07/2017,17.5735,21/07/2017,17.5618
24/07/2017,17.6719,24/07/2017,17.6893
25/07/2017,17.7519,25/07/2017,17.7492
26/07/2017,17.6806,26/07/2017,17.7561
27/07/2017,17.6591,27/07/2017,17.6886
28/07/2017,17.7552,28/07/2017,17.7435
31/07/2017,17.7895,31/07/2017,17.8646
01/08/2017,17.8430,01/08/2017,17.8108
02/08/2017,17.8549,02/08/2017,17.8696
03/08/2017,17.8305,03/08/2017,17.8733
04/08/2017,17.8605,04/08/2017,17.8798
07/08/2017,17.9027,07/08/2017,17.9641
08/08/2017,17.8913,08/08/2017,17.9160
09/08/2017,17.9023,09/08/2017,17.9671
10/08/2017,17.9611,10/08/2017,17.9073
11/08/2017,17.9001,11/08/2017,17.8470
14/08/2017,17.7928,14/08/2017,17.7755
15/08/2017,17.7892,15/08/2017,17.8483
16/08/2017,17.7377,16/08/2017,17.7160
17/08/2017,17.7560,17/08/2017,17.7324
18/08/2017,17.7812,18/08/2017,17.8584
21/08/2017,17.6830,21/08/2017,17.6501
22/08/2017,17.6559,22/08/2017,17.6458
23/08/2017,17.6720,23/08/2017,17.7113
24/08/2017,17.7090,24/08/2017,17.6977
25/08/2017,17.6720,25/08/2017,17.6205
28/08/2017,17.7423,28/08/2017,17.8049
29/08/2017,17.8586,29/08/2017,17.8760
30/08/2017,17.7784,30/08/2017,17.7753
31/08/2017,17.8011,31/08/2017,17.8145
01/09/2017,17.8549,01/09/2017,17.7861
04/09/2017,17.8660,04/09/2017,17.8683
05/09/2017,17.8884,05/09/2017,17.8360
06/09/2017,17.8463,06/09/2017,17.8136
07/09/2017,17.7315,07/09/2017,17.6965
08/09/2017,17.6925,08/09/2017,17.7331
11/09/2017,17.6891,11/09/2017,17.6443
12/09/2017,17.6975,12/09/2017,17.7810
13/09/2017,17.7383,13/09/2017,17.7836
14/09/2017,17.7076,14/09/2017,17.7278
15/09/2017,17.6635,15/09/2017,17.6857
18/09/2017,17.7159,18/09/2017,17.7610
19/09/2017,17.7811,19/09/2017,17.7643
20/09/2017,17.7842,20/09/2017,17.7009
21/09/2017,17.8233,21/09/2017,17.8545
22/09/2017,17.8155,22/09/2017,17.7487
25/09/2017,17.8387,25/09/2017,17.8831
26/09/2017,17.9443,26/09/2017,17.9933
27/09/2017,18.0828,27/09/2017,18.1300
28/09/2017,18.1858,28/09/2017,18.1979
29/09/2017,18.2090,29/09/2017,18.1590
02/10/2017,18.2405,02/10/2017,18.2337
03/10/2017,18.2227,03/10/2017,18.2113
04/10/2017,18.2450,04/10/2017,18.2282
05/10/2017,18.3825,05/10/2017,18.3060
06/10/2017,18.5252,06/10/2017,18.5522
09/10/2017,18.6066,09/10/2017,18.6646
10/10/2017,18.7508,10/10/2017,18.6327
11/10/2017,18.7723,11/10/2017,18.7180
12/10/2017,18.8085,12/10/2017,18.7631
13/10/2017,18.9115,13/10/2017,18.9008
16/10/2017,18.9987,16/10/2017,19.0753
17/10/2017,18.9015,17/10/2017,19.0117
18/10/2017,18.8165,18/10/2017,18.8869
19/10/2017,18.8335,19/10/2017,18.8248
20/10/2017,18.8990,20/10/2017,19.0080
23/10/2017,19.0295,23/10/2017,19.0489
24/10/2017,19.1560,24/10/2017,19.2009
25/10/2017,19.1369,25/10/2017,19.0770
26/10/2017,19.1218,26/10/2017,19.0960
27/10/2017,19.1703,27/10/2017,19.1474
30/10/2017,19.1960,30/10/2017,19.2188
31/10/2017,19.1921,31/10/2017,19.1478
01/11/2017,19.1100,01/11/2017,19.1241
03/11/2017,19.0969,03/11/2017,19.1850
06/11/2017,19.1068,06/11/2017,19.0814
07/11/2017,19.0894,07/11/2017,19.1349
08/11/2017,19.1210,08/11/2017,19.0718
09/11/2017,19.0611,09/11/2017,19.0900
10/11/2017,19.0775,10/11/2017,19.0526
13/11/2017,19.1149,13/11/2017,19.1680
14/11/2017,19.1485,14/11/2017,19.1334
15/11/2017,19.2095,15/11/2017,19.2268
16/11/2017,19.1552,16/11/2017,19.1224
17/11/2017,18.9855,17/11/2017,18.9724
21/11/2017,18.8840,21/11/2017,18.8242
22/11/2017,18.7083,22/11/2017,18.7400
23/11/2017,18.6325,23/11/2017,18.6041
24/11/2017,18.6035,24/11/2017,18.5379
27/11/2017,18.5719,27/11/2017,18.5200
28/11/2017,18.5630,28/11/2017,18.5848
29/11/2017,18.5535,29/11/2017,18.5190
30/11/2017,18.5975,30/11/2017,18.6229
01/12/2017,18.6270,01/12/2017,18.6399
04/12/2017,18.6145,04/12/2017,18.6420
05/12/2017,18.6845,05/12/2017,18.6958
06/12/2017,18.8135,06/12/2017,18.8897
07/12/2017,18.9215,07/12/2017,18.9315
08/12/2017,18.9555,08/12/2017,18.9445
11/12/2017,18.9900,11/12/2017,18.9740
13/12/2017,19.0913,13/12/2017,19.1391
14/12/2017,19.0848,14/12/2017,19.1202
15/12/2017,19.1428,15/12/2017,19.1289
18/12/2017,19.0990,18/12/2017,19.0289
19/12/2017,19.1453,19/12/2017,19.1913
20/12/2017,19.2090,20/12/2017,19.2291
21/12/2017,19.3363,21/12/2017,19.3962
22/12/2017,19.5990,22/12/2017,19.5848
26/12/2017,19.8007,26/12/2017,19.7223
27/12/2017,19.7798,27/12/2017,19.7867
28/12/2017,19.7032,28/12/2017,19.7354
29/12/2017,19.6865,29/12/2017,19.6629
02/01/2018,19.6062,02/01/2018,19.4899
03/01/2018,19.4440,03/01/2018,19.3717
04/01/2018,19.3183,04/01/2018,19.2427
05/01/2018,19.2373,05/01/2018,19.2737
08/01/2018,19.2008,08/01/2018,19.2323
09/01/2018,19.2311,09/01/2018,19.3065
10/01/2018,19.2657,10/01/2018,19.2405
11/01/2018,19.2809,11/01/2018,19.3433
12/01/2018,19.1593,12/01/2018,19.0446
